jobseeker_id,name,age,gender,education_level,job_role,industry,location,employer_id,employer,placement_status,placement_date,salary
JS19749,Jeremy Smith,48,Male,Bachelors,Librarian,Education,New York,EMP10144,"Lee, Horton and Snyder",Not Placed,,0
JS19750,Mario Williams,21,Female,Masters,Merchandiser,Retail,Los Angeles,EMP10266,Gay Inc,Placed,2024-10-24,92488
JS19751,Dominic Chambers,45,Male,Bachelors,Sales Associate,Retail,New York,EMP10143,Gibson Ltd,Not Placed,,0
JS19752,Aaron Campbell,31,Female,Bachelors,Merchandiser,Retail,Chicago,EMP10072,House-Glover,Placed,2025-02-02,52115
JS19753,Anthony Young,28,Male,Bachelors,Accountant,Finance,Seattle,EMP10471,Walker-Flores,Not Placed,,0
JS19754,Jessica Johnson,48,Male,Bachelors,Pharmacist,Healthcare,Chicago,EMP10294,Good-Hodges,Not Placed,,0
JS19755,Henry Arnold,44,Other,Bachelors,Accountant,Finance,Dallas,EMP10163,"Smith, Gilmore and Johnston",Not Placed,,0
JS19756,Mark Reyes,30,Female,Bachelors,Accountant,Finance,Dallas,EMP10085,"Evans, Stewart and Walton",Not Placed,,0
JS19757,Sarah Barnes,22,Male,High School,Accountant,Finance,Miami,EMP10417,"Mullen, Brewer and Hernandez",Not Placed,,0
JS19758,Michael Solomon,28,Female,Masters,Software Engineer,IT,Dallas,EMP10251,Moon-White,Not Placed,,0
JS19759,Terry Murphy,37,Female,Bachelors,Librarian,Education,Dallas,EMP10244,Lyons-Bender,Placed,2024-04-11,54263
JS19760,Anita Davis,42,Male,High School,Quality Engineer,Manufacturing,Chicago,EMP10286,Bowen Group,Not Placed,,0
JS19761,James Alvarado,47,Male,Masters,Sales Associate,Retail,Los Angeles,EMP10196,"Nelson, Morton and Medina",Placed,2024-08-05,77229
JS19762,Matthew Melendez,33,Male,Bachelors,Librarian,Education,Dallas,EMP10333,Torres Group,Placed,2024-10-01,57883
JS19763,Richard Bond,50,Male,Masters,Quality Engineer,Manufacturing,Dallas,EMP10147,Robinson-Brock,Not Placed,,0
JS19764,Edward Shaw,31,Male,Masters,SEO Analyst,Marketing,Seattle,EMP10053,Chapman and Sons,Placed,2025-01-10,77904
JS19765,Cynthia Sullivan,40,Male,Masters,Accountant,Finance,Los Angeles,EMP10327,Richards-Carson,Not Placed,,0
JS19766,Christopher Hill,26,Male,High School,Sales Associate,Retail,New York,EMP10339,Crosby-Ramirez,Placed,2024-06-13,25953
JS19767,Jesse Blair,45,Female,Bachelors,Cybersecurity Specialist,IT,Miami,EMP10188,Vargas Ltd,Placed,2024-10-26,44891
JS19768,Rodney Sharp,38,Female,Bachelors,SEO Analyst,Marketing,New York,EMP10288,Morgan-Schwartz,Not Placed,,0
JS19769,Michael Cox,37,Male,Bachelors,Medical Assistant,Healthcare,San Francisco,EMP10039,Harrell LLC,Not Placed,,0
JS19770,Judy Walker,44,Male,Masters,Pharmacist,Healthcare,Miami,EMP10033,"Ferrell, Rice and Maddox",Placed,2025-02-14,74061
JS19771,Kristin Brady,44,Male,Bachelors,Teacher,Education,Dallas,EMP10276,"Burns, Hernandez and Ryan",Placed,2024-12-18,67664
JS19772,Thomas Moore,46,Female,PhD,Cybersecurity Specialist,IT,Los Angeles,EMP10131,"Parker, Ortiz and Powell",Not Placed,,0
JS19773,Christopher Rivera,48,Female,Bachelors,Teacher,Education,Seattle,EMP10285,Garcia-Lozano,Not Placed,,0
JS19774,Krista Roberts,43,Other,Bachelors,Pharmacist,Healthcare,New York,EMP10303,Santana-Byrd,Not Placed,,0
JS19775,Kevin Bowman,38,Male,Masters,Brand Manager,Marketing,San Francisco,EMP10027,Baker and Sons,Placed,2024-04-11,82346
JS19776,Renee Mejia,43,Female,Masters,Supply Chain Analyst,Manufacturing,Los Angeles,EMP10428,Jones-Lin,Placed,2025-02-04,84873
JS19777,John Walton,31,Female,Bachelors,Marketing Specialist,Marketing,Seattle,EMP10208,Davis and Sons,Placed,2025-02-26,67753
JS19778,Donald Jennings,40,Male,Bachelors,Data Analyst,IT,Chicago,EMP10207,"Alvarez, Joseph and West",Placed,2025-02-03,53764
JS19779,Erin Martin PhD,41,Male,Bachelors,Teacher,Education,Los Angeles,EMP10403,"Hall, Hansen and Barnett",Placed,2024-08-12,60544
JS19780,Michael Richards DVM,30,Female,Masters,Software Engineer,IT,Seattle,EMP10260,Dean-Jimenez,Not Placed,,0
JS19781,Brenda Wilkins,43,Female,Bachelors,Investment Banker,Finance,Seattle,EMP10264,"Lloyd, Mckinney and Collins",Not Placed,,0
JS19782,Gina Johnson,26,Male,Masters,Supply Chain Analyst,Manufacturing,Miami,EMP10080,"Hensley, Powell and David",Not Placed,,0
JS19783,Justin Malone,45,Female,Bachelors,Nurse,Healthcare,Miami,EMP10461,Strickland-Shaw,Placed,2024-07-22,64359
JS19784,Angela Anderson,34,Male,Masters,Cybersecurity Specialist,IT,Seattle,EMP10229,Rowe Group,Placed,2024-05-05,98113
JS19785,Patrick Harrison,41,Female,Bachelors,Teacher,Education,Los Angeles,EMP10121,White-Estes,Not Placed,,0
JS19786,Ryan Daniels,37,Male,Bachelors,Medical Assistant,Healthcare,San Francisco,EMP10077,"Woods, Calhoun and Schmidt",Not Placed,,0
JS19787,Willie Lowe,25,Male,High School,Marketing Specialist,Marketing,Dallas,EMP10330,Herman-Walker,Placed,2024-11-02,28033
JS19788,Jaime Wright,50,Female,Masters,Sales Associate,Retail,Dallas,EMP10272,"Suarez, Shields and Hill",Not Placed,,0
JS19789,Duane Jones,50,Female,High School,Production Manager,Manufacturing,Miami,EMP10073,Henderson-Bernard,Placed,2024-04-30,27231
JS19790,Nicole Johnson,29,Female,Masters,Supply Chain Analyst,Manufacturing,Seattle,EMP10421,Marshall-Elliott,Placed,2024-04-03,68365
JS19791,Brenda Sanders,47,Male,High School,Merchandiser,Retail,Chicago,EMP10172,"Alvarado, Miller and Patterson",Placed,2024-06-14,39149
JS19792,Stephen Jones,22,Female,Masters,Cybersecurity Specialist,IT,Dallas,EMP10041,Ryan PLC,Placed,2024-10-01,90245
JS19793,Kelly Lopez,24,Male,High School,Quality Engineer,Manufacturing,Miami,EMP10064,"West, Henderson and Ramirez",Placed,2024-05-05,36366
JS19794,Marilyn Winters,23,Female,Masters,Nurse,Healthcare,Miami,EMP10361,Henry Group,Placed,2024-10-31,70848
JS19795,Chelsea Robinson,47,Male,Masters,Software Engineer,IT,New York,EMP10087,"Ferrell, Jones and Lewis",Not Placed,,0
JS19796,Donna Joseph,35,Female,Masters,Cybersecurity Specialist,IT,San Francisco,EMP10204,"Beard, Peters and Black",Placed,2024-11-04,62722
JS19797,Bradley Wilkerson,27,Female,Bachelors,Investment Banker,Finance,New York,EMP10227,Miller-Wright,Not Placed,,0
JS19798,Willie Harris,24,Male,PhD,Sales Associate,Retail,Dallas,EMP10048,"Martin, Rose and Obrien",Placed,2025-01-26,128480
JS19799,Megan Brown,24,Male,Bachelors,Brand Manager,Marketing,Dallas,EMP10410,Collier-Gillespie,Not Placed,,0
JS19800,Dorothy Miller,46,Male,Masters,Software Engineer,IT,Dallas,EMP10180,Howell and Sons,Placed,2024-11-18,79388
JS19801,Jason Brock,38,Female,Bachelors,Teacher,Education,Seattle,EMP10083,Donovan-Harris,Placed,2024-08-24,68701
JS19802,Christopher Smith,28,Other,Masters,Pharmacist,Healthcare,Dallas,EMP10319,Buchanan LLC,Not Placed,,0
JS19803,Christina Walker,32,Male,Bachelors,Investment Banker,Finance,Miami,EMP10372,Davis Inc,Placed,2025-02-27,51062
JS19804,Amber Moore,21,Female,Masters,Teacher,Education,Los Angeles,EMP10284,"Sanford, Rivera and Garcia",Placed,2025-02-26,87637
JS19805,Kevin Spears,27,Female,Bachelors,Quality Engineer,Manufacturing,Seattle,EMP10018,"Flowers, Martin and Kelly",Not Placed,,0
JS19806,Dr. Timothy Jimenez,50,Female,Bachelors,Medical Assistant,Healthcare,Dallas,EMP10038,"Baker, Mason and White",Placed,2024-09-04,52160
JS19807,Jordan Castaneda,32,Male,High School,Data Analyst,IT,Seattle,EMP10234,Arnold and Sons,Placed,2024-07-21,31983
JS19808,Joy Collins,49,Male,High School,Sales Associate,Retail,New York,EMP10440,King-York,Not Placed,,0
JS19809,Gary Blackwell,33,Male,High School,Financial Analyst,Finance,San Francisco,EMP10011,Blair PLC,Not Placed,,0
JS19810,Steven Gordon,50,Female,Bachelors,Academic Counselor,Education,Dallas,EMP10074,"Stanley, Tucker and Lee",Not Placed,,0
JS19811,Renee Dominguez,23,Male,Masters,Merchandiser,Retail,New York,EMP10005,"Guzman, Hoffman and Baldwin",Not Placed,,0
JS19812,Raymond Bowen,50,Female,Masters,Sales Associate,Retail,Los Angeles,EMP10312,Parsons-Hall,Placed,2024-04-21,94125
JS19813,Brenda Weber,31,Male,Masters,Pharmacist,Healthcare,New York,EMP10385,"Farmer, Dorsey and Bell",Placed,2024-10-19,94399
JS19814,Daniel Carson,24,Male,Masters,Investment Banker,Finance,Chicago,EMP10145,Hernandez Ltd,Placed,2024-10-05,99463
JS19815,Nicole Lee,26,Male,Bachelors,Production Manager,Manufacturing,Dallas,EMP10463,"Taylor, Wright and Davidson",Placed,2024-06-15,59173
JS19816,Tracy Miller,43,Male,Masters,Investment Banker,Finance,San Francisco,EMP10098,Davis Group,Placed,2024-07-30,79939
JS19817,Victoria Collins,23,Male,Bachelors,Investment Banker,Finance,Miami,EMP10437,Ortiz-Morgan,Not Placed,,0
JS19818,Emily Francis,26,Male,Bachelors,SEO Analyst,Marketing,New York,EMP10099,Williams-Cook,Placed,2024-03-22,60232
JS19819,Charles Wright,40,Other,Bachelors,Data Analyst,IT,New York,EMP10030,"Snyder, Campos and Callahan",Placed,2024-08-25,43421
JS19820,Robert Smith,24,Male,PhD,Supply Chain Analyst,Manufacturing,Miami,EMP10255,Roberts-Landry,Placed,2024-08-28,88847
JS19821,Brian Chen,46,Female,Bachelors,Academic Counselor,Education,Miami,EMP10365,"Phillips, Wagner and Jordan",Placed,2024-04-27,67764
JS19822,Elizabeth Briggs,39,Male,Masters,Cybersecurity Specialist,IT,New York,EMP10478,"Bentley, Lynch and Henderson",Not Placed,,0
JS19823,Christopher Cantu,36,Male,Bachelors,Nurse,Healthcare,Seattle,EMP10409,Jackson-Meza,Placed,2025-02-25,61011
JS19824,Tina Hart,21,Female,Masters,SEO Analyst,Marketing,New York,EMP10302,Estrada-Nolan,Not Placed,,0
JS19825,William Guerrero,29,Male,Bachelors,Sales Associate,Retail,Chicago,EMP10458,Young-Allen,Not Placed,,0
JS19826,Shawn Snow,21,Male,Bachelors,Production Manager,Manufacturing,Seattle,EMP10188,Vargas Ltd,Not Placed,,0
JS19827,Anthony Aguilar,44,Male,Bachelors,Supply Chain Analyst,Manufacturing,Los Angeles,EMP10103,"Mckee, Gardner and Davenport",Placed,2024-03-31,58307
JS19828,Gabriel Woods,29,Male,Masters,Nurse,Healthcare,Dallas,EMP10014,"Mcclure, Ward and Lee",Placed,2024-05-15,77579
JS19829,Melvin Moore,47,Male,PhD,Production Manager,Manufacturing,Los Angeles,EMP10232,"Choi, Garcia and Farmer",Not Placed,,0
JS19830,Patricia Ward,27,Female,Bachelors,Sales Associate,Retail,New York,EMP10293,Bright-Francis,Not Placed,,0
JS19831,Jordan Tate,31,Female,Masters,Financial Analyst,Finance,New York,EMP10348,Willis and Sons,Placed,2024-05-12,81607
JS19832,Christopher Baker,24,Female,Bachelors,Store Manager,Retail,Los Angeles,EMP10011,Blair PLC,Placed,2025-01-02,52213
JS19833,Stephanie Vargas,44,Female,High School,Financial Analyst,Finance,San Francisco,EMP10403,"Hall, Hansen and Barnett",Not Placed,,0
JS19834,Michelle Mckay,50,Female,Masters,SEO Analyst,Marketing,Seattle,EMP10253,Bailey-Cook,Placed,2024-07-05,82577
JS19835,Heather Miller,50,Male,High School,Quality Engineer,Manufacturing,New York,EMP10167,"Hurst, Freeman and Nelson",Not Placed,,0
JS19836,Felicia Aguilar,43,Female,High School,Medical Assistant,Healthcare,Dallas,EMP10115,Torres-Pope,Not Placed,,0
JS19837,Melody Hill,25,Male,High School,Software Engineer,IT,San Francisco,EMP10018,"Flowers, Martin and Kelly",Placed,2025-01-29,37922
JS19838,Mary Carter,49,Male,Bachelors,Accountant,Finance,Seattle,EMP10090,Moore-Bass,Placed,2024-07-04,61605
JS19839,Randall Thomas,50,Female,Bachelors,Merchandiser,Retail,Chicago,EMP10367,"Le, Lewis and Hayes",Not Placed,,0
JS19840,Abigail Scott,31,Female,High School,Supply Chain Analyst,Manufacturing,Los Angeles,EMP10459,Mckee-Lee,Not Placed,,0
JS19841,Carolyn Salas,35,Male,High School,Data Analyst,IT,Seattle,EMP10307,Castaneda-Rodriguez,Not Placed,,0
JS19842,Sherry Mclaughlin,34,Male,Masters,Merchandiser,Retail,Miami,EMP10365,"Phillips, Wagner and Jordan",Placed,2024-08-03,98629
JS19843,Jacob Scott PhD,43,Male,Masters,Financial Analyst,Finance,Miami,EMP10179,"Williams, Johnson and Wright",Placed,2025-01-10,60523
JS19844,Kevin Gill,49,Female,Bachelors,Data Analyst,IT,Dallas,EMP10103,"Mckee, Gardner and Davenport",Placed,2024-10-29,47474
JS19845,Pamela Martinez,31,Female,High School,Teacher,Education,Dallas,EMP10355,"Fisher, Wilson and Brown",Placed,2024-12-01,37630
JS19846,Jerry Williams,34,Male,High School,Store Manager,Retail,Dallas,EMP10262,"Anderson, Roberts and Gilmore",Placed,2025-03-08,37821
JS19847,Nicole Henderson,37,Female,Masters,Quality Engineer,Manufacturing,Seattle,EMP10195,"Hernandez, Thompson and Boyd",Not Placed,,0
JS19848,Martin Cooper,34,Male,Masters,Software Engineer,IT,Chicago,EMP10176,King-Miller,Placed,2024-03-28,89540
JS19849,Susan Wolfe,32,Male,Bachelors,Teacher,Education,Seattle,EMP10346,Zhang PLC,Placed,2024-04-02,57550
JS19850,Emily Jones,26,Female,Masters,Nurse,Healthcare,Seattle,EMP10283,"Pollard, Simpson and Johnson",Not Placed,,0
JS19851,Dr. Ronald Simpson,29,Female,Bachelors,Accountant,Finance,New York,EMP10095,Campbell-Clark,Not Placed,,0
JS19852,Samuel Williams,37,Male,PhD,Medical Assistant,Healthcare,Dallas,EMP10497,Blackwell LLC,Placed,2024-06-15,147006
JS19853,Brent Alvarado,35,Male,Bachelors,Quality Engineer,Manufacturing,Los Angeles,EMP10375,"Hoffman, Santiago and Jenkins",Not Placed,,0
JS19854,John Montgomery,31,Male,High School,Investment Banker,Finance,Dallas,EMP10036,Rodriguez-Graham,Not Placed,,0
JS19855,Nichole Cruz,45,Male,Bachelors,Data Analyst,IT,Miami,EMP10106,Nolan and Sons,Placed,2024-06-23,62443
JS19856,Franklin Thompson,33,Male,Bachelors,Sales Associate,Retail,New York,EMP10063,Wright and Sons,Placed,2024-07-23,52899
JS19857,Christopher Shaw,46,Female,Bachelors,Academic Counselor,Education,Miami,EMP10070,Hancock Inc,Placed,2025-03-03,58746
JS19858,Christina Martinez,50,Male,High School,Librarian,Education,San Francisco,EMP10160,Russell-Daniels,Not Placed,,0
JS19859,Jennifer Mcdaniel,36,Male,Masters,Software Engineer,IT,San Francisco,EMP10053,Chapman and Sons,Placed,2024-09-22,94946
JS19860,Brandon Kelly,50,Male,Bachelors,Financial Analyst,Finance,New York,EMP10473,Moody-Taylor,Placed,2024-03-31,56136
JS19861,Stephen Meyer,24,Male,High School,Store Manager,Retail,San Francisco,EMP10094,Newton and Sons,Not Placed,,0
JS19862,Hannah Newton,24,Female,Bachelors,Pharmacist,Healthcare,Los Angeles,EMP10435,"Kim, Gonzales and Mills",Not Placed,,0
JS19863,Frederick Houston,34,Male,Bachelors,Academic Counselor,Education,New York,EMP10147,Robinson-Brock,Placed,2024-11-29,63392
JS19864,Scott Perry,47,Female,High School,Software Engineer,IT,Seattle,EMP10229,Rowe Group,Placed,2024-10-23,32393
JS19865,Veronica Knight,27,Male,Bachelors,Sales Associate,Retail,San Francisco,EMP10426,"Brown, Romero and Collins",Placed,2024-08-21,45301
JS19866,Cynthia King,30,Female,Masters,Store Manager,Retail,Miami,EMP10462,Burch-Montoya,Placed,2024-11-14,81070
JS19867,Keith Wood,32,Male,Masters,Brand Manager,Marketing,San Francisco,EMP10063,Wright and Sons,Placed,2024-04-26,64283
JS19868,Audrey Knox,43,Other,High School,Academic Counselor,Education,Dallas,EMP10475,Blake Group,Placed,2024-06-04,34681
JS19869,Geoffrey Joyce,48,Female,High School,Supply Chain Analyst,Manufacturing,San Francisco,EMP10298,Schmidt PLC,Not Placed,,0
JS19870,Dean Watson,36,Female,Bachelors,Data Analyst,IT,Seattle,EMP10494,"Marshall, Dominguez and Welch",Placed,2024-04-08,61073
JS19871,Jacqueline Lawson,23,Male,Bachelors,Supply Chain Analyst,Manufacturing,Miami,EMP10118,Rasmussen LLC,Placed,2024-04-06,53523
JS19872,Angela Thomas,37,Female,Bachelors,Supply Chain Analyst,Manufacturing,Chicago,EMP10312,Parsons-Hall,Placed,2024-12-11,58367
JS19873,Keith Singleton,27,Male,Bachelors,Pharmacist,Healthcare,San Francisco,EMP10088,Anderson-Bailey,Not Placed,,0
JS19874,Kristin Wolf,31,Male,PhD,Academic Counselor,Education,Seattle,EMP10189,Garcia LLC,Placed,2025-02-14,137038
JS19875,John Torres,38,Male,Bachelors,Merchandiser,Retail,Los Angeles,EMP10022,"Watts, Robinson and Nguyen",Placed,2024-09-14,63955
JS19876,Samantha Burton,26,Female,High School,Sales Associate,Retail,Los Angeles,EMP10047,Anderson Group,Placed,2024-08-16,34599
JS19877,Angela Coleman,39,Other,Masters,Pharmacist,Healthcare,San Francisco,EMP10333,Torres Group,Not Placed,,0
JS19878,Gregory Simpson,27,Female,Bachelors,Production Manager,Manufacturing,Chicago,EMP10255,Roberts-Landry,Placed,2024-03-30,40363
JS19879,Daniel Duncan,30,Male,Masters,Pharmacist,Healthcare,Miami,EMP10366,"Wilson, Pena and Rich",Placed,2025-01-27,90763
JS19880,Catherine Bailey DDS,24,Male,High School,Financial Analyst,Finance,Los Angeles,EMP10287,"Booker, Jones and Harrington",Placed,2024-04-10,25716
JS19881,Casey Smith,33,Female,Bachelors,Financial Analyst,Finance,Dallas,EMP10327,Richards-Carson,Not Placed,,0
JS19882,John Sullivan,41,Male,Masters,Nurse,Healthcare,San Francisco,EMP10487,"Hartman, Romero and Smith",Placed,2025-03-02,97126
JS19883,Alexandra Freeman,38,Male,High School,Merchandiser,Retail,Chicago,EMP10313,Robinson-Lee,Not Placed,,0
JS19884,Brian Obrien,32,Male,Bachelors,Cybersecurity Specialist,IT,Seattle,EMP10388,Davis PLC,Not Placed,,0
JS19885,Kathryn Coleman,30,Male,Bachelors,Quality Engineer,Manufacturing,Miami,EMP10474,Lowery-Kennedy,Not Placed,,0
JS19886,Michael Smith,24,Male,Bachelors,Software Engineer,IT,Miami,EMP10140,Chambers and Sons,Placed,2024-09-30,41496
JS19887,Gregory Burnett,43,Male,High School,Merchandiser,Retail,San Francisco,EMP10279,Pollard and Sons,Not Placed,,0
JS19888,Richard Thompson,36,Male,High School,Supply Chain Analyst,Manufacturing,Los Angeles,EMP10127,"Mcdaniel, Bentley and Mclaughlin",Not Placed,,0
JS19889,Colin Butler,21,Female,Bachelors,Cybersecurity Specialist,IT,Chicago,EMP10019,"Adams, Zuniga and Wong",Placed,2024-05-30,44485
JS19890,Heather Gibson,33,Male,Bachelors,Data Analyst,IT,Chicago,EMP10201,"Barnett, Rogers and Snyder",Placed,2024-08-10,56624
JS19891,Donna Miranda,31,Other,Bachelors,Production Manager,Manufacturing,Los Angeles,EMP10179,"Williams, Johnson and Wright",Not Placed,,0
JS19892,Rebecca Smith,47,Male,Masters,Software Engineer,IT,Los Angeles,EMP10189,Garcia LLC,Placed,2024-07-04,79195
JS19893,Sara Mckinney,39,Female,Bachelors,Teacher,Education,Chicago,EMP10048,"Martin, Rose and Obrien",Placed,2024-06-03,55459
JS19894,Caitlin Harris,36,Male,Masters,SEO Analyst,Marketing,San Francisco,EMP10101,Figueroa PLC,Not Placed,,0
JS19895,Cameron Wang,37,Male,Masters,Brand Manager,Marketing,San Francisco,EMP10435,"Kim, Gonzales and Mills",Placed,2024-05-17,98941
JS19896,Elizabeth Neal,24,Female,Masters,Librarian,Education,New York,EMP10378,Bell-Lane,Not Placed,,0
JS19897,Paul Nguyen,41,Female,Bachelors,Marketing Specialist,Marketing,New York,EMP10404,Jones-Hensley,Placed,2024-12-01,47322
JS19898,Rachel Combs,45,Male,Bachelors,Brand Manager,Marketing,Chicago,EMP10110,Johnson-Doyle,Placed,2024-04-11,47329
JS19899,Jose Mullins,42,Male,High School,Brand Manager,Marketing,Seattle,EMP10111,Patton-Jenkins,Placed,2024-03-15,32764
JS19900,Sandy Fernandez,25,Female,Bachelors,Accountant,Finance,Seattle,EMP10249,Johnston-Hines,Placed,2024-12-02,44535
JS19901,Shannon Chambers,26,Female,Bachelors,Sales Associate,Retail,Dallas,EMP10447,"Henderson, Cox and Cox",Placed,2024-12-15,48027
JS19902,Kathy Mercer,28,Male,Bachelors,SEO Analyst,Marketing,New York,EMP10399,"Brown, Harris and Dougherty",Not Placed,,0
JS19903,Mary Hart,42,Female,Bachelors,Investment Banker,Finance,Los Angeles,EMP10171,Meadows PLC,Placed,2024-05-27,56347
JS19904,Tracy Baxter,41,Female,PhD,Medical Assistant,Healthcare,San Francisco,EMP10158,"Miller, Hernandez and Reyes",Placed,2024-12-11,89386
JS19905,Matthew Martin,47,Male,High School,Supply Chain Analyst,Manufacturing,Seattle,EMP10453,Harper and Sons,Not Placed,,0
JS19906,Julie Pope,44,Female,Masters,Brand Manager,Marketing,Dallas,EMP10366,"Wilson, Pena and Rich",Not Placed,,0
JS19907,Todd Walsh,25,Male,Masters,Marketing Specialist,Marketing,Chicago,EMP10057,"Washington, Ryan and Cummings",Not Placed,,0
JS19908,James Long,26,Female,PhD,Medical Assistant,Healthcare,Los Angeles,EMP10191,Reed Group,Placed,2024-12-15,147207
JS19909,Elizabeth Thompson,43,Male,High School,Supply Chain Analyst,Manufacturing,San Francisco,EMP10304,Jones LLC,Not Placed,,0
JS19910,David Perry,29,Female,High School,Cybersecurity Specialist,IT,San Francisco,EMP10315,"Becker, Taylor and Davis",Placed,2025-02-03,32253
JS19911,Jose Rogers,35,Male,Masters,Pharmacist,Healthcare,Chicago,EMP10140,Chambers and Sons,Not Placed,,0
JS19912,William Henry,40,Male,Bachelors,Nurse,Healthcare,Seattle,EMP10310,Smith-Grimes,Not Placed,,0
JS19913,Christopher Beck,35,Female,Bachelors,Merchandiser,Retail,San Francisco,EMP10085,"Evans, Stewart and Walton",Not Placed,,0
JS19914,Willie Wall,27,Other,Bachelors,Financial Analyst,Finance,Los Angeles,EMP10347,Jones PLC,Placed,2024-09-17,62598
JS19915,Gregory Barker,35,Female,Masters,Production Manager,Manufacturing,Los Angeles,EMP10280,"Reyes, Chase and Jenkins",Placed,2024-11-24,75195
